Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-11-12,39.03,72.57,11.56,43.73,30.82,36.36,31.44,48.6,58.11
2013-11-13,39.25,73.2,11.66,43.99,31.08,36.66,31.6,48.88,59.03
2013-11-14,39.58,73.64,11.76,44.16,31.0,36.93,31.88,49.29,59.45
2013-11-15,39.83,74.04,11.82,44.31,31.06,36.97,32.06,49.57,59.65
2013-11-18,39.58,73.48,11.81,44.38,30.94,36.86,32.02,49.35,59.18
2013-11-19,39.46,73.61,11.83,44.06,30.83,36.72,31.79,49.41,58.92
2013-11-20,39.14,73.43,11.8,43.87,30.73,36.57,31.44,49.55,58.62
2013-11-21,39.46,74.13,11.96,44.22,31.0,36.64,31.51,49.75,59.23
2013-11-22,39.66,74.53,12.02,44.61,30.93,36.82,31.49,50.42,59.56
2013-11-25,39.42,73.85,12.04,44.51,30.93,36.77,31.36,50.62,59.61
2013-11-26,39.32,73.66,12.02,44.6,31.04,36.73,31.05,50.48,59.96
2013-11-27,39.34,73.17,12.06,44.78,31.29,36.76,30.99,50.46,60.19
2013-11-29,39.31,73.01,12.01,44.65,31.41,36.7,30.97,50.43,60.24
2013-12-02,39.21,73.06,12.01,44.47,31.31,36.5,30.84,50.45,59.96
2013-12-03,38.75,73.24,11.88,44.09,31.39,36.68,31.0,50.01,59.39
2013-12-04,38.94,73.01,11.91,43.91,31.41,36.59,31.14,49.84,59.25
2013-12-05,38.72,72.76,11.8,43.93,31.31,36.26,30.88,49.75,59.32
2013-12-06,39.25,72.99,11.96,44.6,31.53,36.76,31.31,50.39,59.81
2013-12-09,39.45,73.09,12.01,44.72,31.63,36.88,31.12,50.49,59.77
2013-12-10,39.57,72.87,11.97,44.62,31.57,36.57,30.81,50.29,59.8
2013-12-11,38.89,71.84,11.81,43.92,31.28,36.63,30.56,49.43,59.25
2013-12-12,38.81,72.14,11.81,43.96,31.07,36.13,30.6,49.07,59.07
2013-12-13,39.0,71.91,11.82,44.1,30.97,36.07,30.55,49.11,59.22
2013-12-16,39.16,72.53,11.89,44.51,31.28,36.06,30.71,49.2,59.6
2013-12-17,39.42,72.12,11.81,44.49,31.27,35.89,30.65,48.96,59.45
2013-12-18,39.89,73.21,12.09,45.24,31.51,36.48,31.06,50.17,60.33
2013-12-19,39.96,73.42,12.07,45.28,31.57,36.42,30.83,50.06,60.29
2013-12-20,40.08,73.55,12.14,45.65,31.81,36.58,31.14,50.32,60.54
2013-12-23,40.28,73.63,12.2,45.83,32.23,36.55,31.02,50.51,60.81
2013-12-24,40.72,74.03,12.22,46.04,32.32,36.6,31.14,50.42,60.94
2013-12-26,40.94,74.56,12.25,46.36,32.41,36.74,31.0,50.79,61.39
2013-12-27,41.06,74.92,12.24,46.31,32.38,36.83,31.12,50.75,61.1
2013-12-30,41.09,74.39,12.22,46.26,32.32,36.92,31.2,50.83,61.38
2013-12-31,41.23,75.11,12.28,46.54,32.52,36.95,31.25,50.8,61.62
2014-01-02,40.9,74.04,12.22,45.89,32.21,36.49,30.78,50.52,61.33
2014-01-03,40.81,73.77,12.3,46.01,32.05,36.43,30.68,50.64,61.17
2014-01-06,40.58,73.87,12.31,45.75,32.0,36.29,30.73,50.43,60.79
2014-01-07,40.51,74.43,12.32,46.03,32.29,36.49,31.0,50.96,61.16
2014-01-08,40.75,73.91,12.36,45.95,32.29,36.21,30.83,51.41,60.99
2014-01-09,40.59,73.69,12.4,46.17,32.08,36.4,31.02,51.79,60.98
2014-01-10,40.72,73.74,12.38,46.24,32.14,36.45,31.46,51.99,61.17
2014-01-13,40.16,72.28,12.19,45.68,31.8,36.25,31.14,51.57,59.94
2014-01-14,40.73,73.22,12.29,46.16,32.33,36.43,31.18,52.22,60.46
2014-01-15,40.98,73.01,12.44,46.49,32.72,36.44,31.12,52.18,60.61
2014-01-16,41.07,73.11,12.36,46.38,32.72,36.45,31.34,52.3,60.28
2014-01-17,40.98,72.99,12.32,46.15,32.53,36.17,31.33,52.25,60.02
2014-01-21,41.23,73.59,12.33,46.19,32.7,36.31,31.67,52.55,59.96
2014-01-22,40.82,73.93,12.34,46.33,32.66,36.31,31.71,52.6,60.12
2014-01-23,40.22,73.09,12.14,45.78,32.6,35.99,31.62,52.23,59.69
2014-01-24,39.14,71.56,11.86,44.36,31.97,35.66,31.26,51.0,58.55
2014-01-27,38.98,71.31,11.79,44.4,31.67,35.51,31.34,50.59,58.32
2014-01-28,39.2,71.85,11.95,44.82,31.48,35.79,31.45,51.27,58.72
2014-01-29,39.36,71.45,11.81,44.34,31.23,35.16,31.44,50.8,57.78
2014-01-30,39.55,71.68,11.97,44.77,31.61,35.21,31.92,51.73,58.75
2014-01-31,39.29,70.76,11.83,44.55,31.69,35.04,32.18,51.28,57.92
2014-02-03,38.37,69.49,11.54,43.31,31.02,34.28,31.93,50.27,56.4
2014-02-04,38.71,70.21,11.65,43.59,31.14,34.47,31.74,50.77,57.09
2014-02-05,38.75,69.52,11.64,43.57,31.17,34.49,31.6,50.48,57.17
2014-02-06,39.33,70.55,11.82,44.18,31.51,34.86,31.83,50.77,58.37
2014-02-07,39.88,71.32,11.96,44.94,31.94,35.19,32.0,51.64,59.09
2014-02-10,40.07,70.97,11.97,44.66,32.01,35.33,32.24,52.07,59.06
2014-02-11,40.54,71.89,12.1,45.16,32.4,35.74,32.55,52.77,59.49
2014-02-12,40.47,71.72,12.1,45.42,32.52,35.58,32.59,52.77,59.55
2014-02-13,40.81,72.06,12.14,45.45,32.76,35.76,32.94,53.15,59.73
2014-02-14,41.14,73.01,12.16,45.75,32.82,35.97,33.16,53.34,60.09
2014-02-18,41.17,73.34,12.18,45.71,32.84,35.76,33.27,53.84,60.16
2014-02-19,40.89,73.43,12.01,45.28,32.73,35.69,33.08,53.51,59.67
2014-02-20,41.31,73.91,12.05,45.71,32.84,35.84,33.34,53.99,60.0
2014-02-21,41.21,73.33,12.07,45.76,32.72,35.76,33.38,53.89,60.12
2014-02-24,41.06,74.43,12.16,46.11,32.84,35.89,33.3,54.29,60.37
2014-02-25,41.22,74.4,12.09,45.96,32.75,36.03,33.25,54.16,60.79
2014-02-26,41.53,73.93,12.07,46.0,32.78,36.0,33.15,54.16,61.13
2014-02-27,41.86,74.01,12.13,46.27,33.04,36.16,33.07,54.47,61.38
2014-02-28,42.0,74.38,12.19,46.36,33.08,36.41,33.3,54.47,61.63
2014-03-03,41.9,73.91,12.1,46.05,32.72,36.21,32.97,54.06,61.05
2014-03-04,42.56,74.71,12.35,46.72,33.15,36.7,33.21,55.09,61.81
2014-03-05,42.66,74.02,12.47,46.78,33.2,36.58,32.98,54.95,62.07
2014-03-06,42.82,74.55,12.51,47.05,33.24,36.57,32.82,54.61,62.23
2014-03-07,42.63,74.69,12.57,47.2,33.14,36.67,32.92,54.48,62.14
2014-03-10,42.6,74.81,12.58,46.99,33.09,36.71,32.84,54.71,61.97
2014-03-11,42.16,73.97,12.49,46.65,33.02,36.69,32.74,54.6,61.61
2014-03-12,42.14,73.97,12.47,46.56,33.07,36.77,33.16,54.59,61.52
2014-03-13,41.84,73.24,12.33,45.91,32.62,36.59,33.5,53.84,60.77
2014-03-14,41.84,73.3,12.25,45.73,32.42,36.61,33.66,53.55,60.72
2014-03-17,42.18,73.69,12.38,46.29,32.81,36.82,33.88,54.07,61.12
2014-03-18,42.42,74.31,12.44,46.54,33.23,36.9,33.83,54.65,61.39
2014-03-19,42.05,73.75,12.43,46.06,33.1,36.61,33.3,54.49,60.98
2014-03-20,42.61,74.04,12.63,46.19,33.35,36.74,33.37,54.49,61.14
2014-03-21,42.43,74.24,12.63,46.19,33.19,36.72,33.62,53.5,60.75
2014-03-24,42.1,74.09,12.63,46.04,33.16,36.69,33.71,52.9,60.14
2014-03-25,42.33,74.76,12.62,46.46,33.36,36.96,33.86,53.37,59.78
2014-03-26,41.72,74.41,12.49,45.99,32.96,36.87,33.71,53.39,59.3
2014-03-27,41.6,75.01,12.42,45.93,32.84,36.84,33.99,53.27,59.01
2014-03-28,41.89,75.95,12.47,46.27,32.97,36.94,34.04,53.07,59.46
2014-03-31,42.35,75.95,12.6,46.8,33.22,37.21,34.41,53.78,59.86
2014-04-01,42.58,76.4,12.62,47.13,33.61,37.15,34.17,54.12,60.69
2014-04-02,42.89,76.67,12.65,47.46,33.63,37.19,34.12,54.36,61.1
2014-04-03,42.95,77.17,12.63,47.54,33.47,37.23,34.23,54.24,60.81
2014-04-04,42.4,76.89,12.5,46.99,32.83,37.11,34.41,53.34,59.8
2014-04-07,41.78,75.6,12.31,46.32,32.57,37.15,34.35,52.81,58.63
2014-04-08,41.95,76.36,12.33,46.32,32.87,37.34,34.84,52.38,59.22
2014-04-09,42.58,76.71,12.44,46.91,33.3,37.5,34.77,53.5,59.86
2014-04-10,41.73,75.64,12.15,45.98,32.54,37.13,34.64,51.71,58.37
2014-04-11,41.23,75.43,12.0,45.52,32.17,36.94,34.6,51.23,57.57
2014-04-14,41.56,76.46,12.1,45.78,32.49,37.23,34.81,51.51,58.02
2014-04-15,41.81,77.48,12.21,46.11,32.66,37.33,35.29,52.06,58.1
2014-04-16,42.43,78.41,12.31,46.81,32.98,37.69,35.55,52.32,58.91
2014-04-17,42.56,79.13,12.33,47.18,32.93,37.7,35.11,52.31,58.98
2014-04-21,42.57,79.67,12.32,47.31,33.06,37.72,35.07,52.94,59.14
2014-04-22,42.72,79.54,12.4,47.34,33.19,37.7,35.12,53.52,59.65
2014-04-23,42.73,79.96,12.43,47.52,32.84,37.64,35.13,53.25,59.37
2014-04-24,42.55,79.98,12.42,47.43,33.09,37.79,35.37,53.17,59.7
2014-04-25,42.24,79.51,12.32,46.96,32.67,37.84,35.78,52.77,58.68
2014-04-28,42.06,79.64,12.25,46.99,32.98,38.27,35.96,53.08,58.53
2014-04-29,42.36,80.01,12.37,47.12,33.21,38.11,35.81,53.4,58.8
2014-04-30,42.7,79.94,12.39,47.43,33.31,38.23,35.86,53.44,59.05
2014-05-01,42.43,79.76,12.41,47.31,33.35,38.19,36.01,53.56,59.28
2014-05-02,42.59,79.92,12.4,47.24,33.26,38.19,35.28,53.1,59.43
2014-05-05,42.82,80.3,12.35,47.34,33.43,38.11,35.59,53.45,59.48
2014-05-06,42.61,80.42,12.18,46.98,33.06,37.86,35.42,52.98,58.63
2014-05-07,42.94,81.12,12.34,47.38,33.08,38.23,35.99,53.13,58.56
2014-05-08,42.77,79.96,12.37,47.38,33.17,38.28,35.6,52.84,58.72
2014-05-09,42.77,79.88,12.37,47.41,33.2,38.46,35.08,53.17,59.05
2014-05-12,43.32,80.44,12.49,48.12,33.65,38.49,34.75,53.71,59.79
2014-05-13,43.35,80.74,12.48,48.2,33.67,38.57,34.84,53.79,59.62
2014-05-14,43.36,80.78,12.39,47.84,33.51,38.36,35.01,53.83,58.96
2014-05-15,42.75,79.85,12.25,47.42,33.31,38.03,34.87,53.29,58.53
2014-05-16,42.9,79.65,12.27,47.48,33.52,38.26,34.98,53.47,58.97
2014-05-19,43.08,79.9,12.33,47.67,33.74,38.18,34.44,53.8,59.23
2014-05-20,42.85,79.67,12.26,47.04,33.55,38.04,34.44,53.46,58.7
2014-05-21,43.05,80.53,12.33,47.5,33.78,38.26,34.46,53.91,59.41
2014-05-22,43.15,80.45,12.39,47.59,33.84,38.2,34.74,54.23,59.72
2014-05-23,43.51,80.29,12.43,47.89,34.13,38.26,34.66,54.26,60.2
2014-05-27,43.51,80.51,12.54,48.14,34.42,38.36,34.93,54.55,60.51
2014-05-28,43.53,80.65,12.51,48.18,34.33,38.31,35.14,54.4,60.45
2014-05-29,43.97,81.34,12.54,48.38,34.53,38.62,35.24,54.83,60.69
2014-05-30,43.96,81.28,12.57,48.34,34.57,38.92,35.47,54.98,60.75
2014-06-02,44.14,81.18,12.61,48.55,34.51,38.82,35.47,55.05,60.95
2014-06-03,44.04,81.46,12.62,48.49,34.46,38.68,35.6,55.15,60.84
2014-06-04,44.11,81.42,12.66,48.48,34.52,38.82,35.58,55.31,61.14
2014-06-05,44.32,81.88,12.77,48.98,34.75,38.98,35.88,55.37,61.54
2014-06-06,44.53,82.56,12.86,49.47,34.9,39.08,35.76,55.32,61.9
2014-06-09,44.42,82.69,12.92,49.72,35.01,39.02,35.52,55.03,61.92
2014-06-10,44.48,82.55,12.91,49.6,35.03,39.02,35.43,55.22,61.8
2014-06-11,44.23,82.87,12.83,49.24,34.95,38.92,34.98,55.15,61.61
2014-06-12,43.85,83.14,12.75,48.57,34.65,38.64,35.09,54.88,60.82
2014-06-13,44.02,83.93,12.75,48.74,34.85,38.63,35.32,54.83,60.85
2014-06-16,43.92,84.43,12.69,48.69,34.85,38.78,35.56,54.94,60.99
2014-06-17,44.01,84.37,12.82,48.82,34.93,38.78,35.51,54.91,61.23
2014-06-18,44.49,85.01,12.89,49.1,35.11,39.24,36.31,55.35,61.69
2014-06-19,44.4,85.62,12.88,49.23,35.05,39.46,36.61,55.54,61.55
2014-06-20,44.67,86.47,12.93,49.43,34.97,39.34,36.39,56.01,61.32
2014-06-23,44.73,86.78,12.96,49.15,35.07,39.12,36.26,55.79,61.39
2014-06-24,44.31,84.95,12.87,48.65,34.89,38.98,36.37,55.83,61.24
2014-06-25,44.66,85.6,12.88,48.7,35.03,38.92,36.51,56.44,61.76
2014-06-26,44.65,85.69,12.84,48.66,34.99,38.78,36.61,56.51,61.81
2014-06-27,44.52,85.69,12.89,48.78,35.2,38.85,36.76,56.37,61.96
2014-06-30,44.67,85.76,12.88,48.57,35.21,38.82,37.05,56.14,61.93
2014-07-01,44.78,85.81,12.96,48.87,35.57,38.91,36.68,56.85,62.59
2014-07-02,44.83,85.68,12.94,48.79,35.61,39.01,35.97,57.29,62.68
2014-07-03,45.12,86.01,13.05,49.19,35.76,39.23,35.58,57.52,63.16
2014-07-07,44.74,85.35,12.99,48.84,35.8,39.29,35.74,57.09,62.77
2014-07-08,44.63,85.21,12.88,48.51,35.48,39.21,35.99,56.55,62.16
2014-07-09,44.78,85.78,12.91,48.59,35.65,39.38,35.89,56.79,62.91
2014-07-10,44.58,84.95,12.82,48.3,35.55,39.32,36.13,56.75,62.33
2014-07-11,44.66,84.3,12.85,48.58,35.73,39.38,35.85,56.87,62.53
2014-07-14,44.63,85.03,12.93,48.86,35.99,39.52,35.44,57.06,62.71
2014-07-15,44.54,84.66,13.02,48.89,35.93,39.17,35.63,56.57,62.49
2014-07-16,44.85,85.95,12.99,49.09,36.26,39.18,35.74,56.38,62.65
2014-07-17,44.66,84.56,12.82,48.33,35.79,38.93,35.42,55.77,62.06
2014-07-18,44.94,84.81,12.97,48.73,36.22,39.32,35.78,56.68,62.63
2014-07-21,44.81,84.94,12.94,48.71,36.18,39.14,35.74,56.45,62.35
2014-07-22,44.88,85.55,12.98,48.89,36.48,39.07,35.67,56.94,62.61
2014-07-23,45.07,86.09,13.01,48.69,36.54,39.02,35.7,57.4,62.56
2014-07-24,45.01,86.17,13.03,48.45,36.52,39.12,35.81,57.28,62.7
2014-07-25,45.09,85.54,12.96,48.33,36.47,38.97,35.53,57.07,62.0
2014-07-28,45.21,85.33,12.97,48.09,36.53,38.77,36.02,57.12,62.12
2014-07-29,44.89,85.12,12.9,47.48,36.46,38.59,35.69,57.17,61.95
2014-07-30,44.65,84.61,12.96,47.53,36.5,38.18,35.08,57.4,62.29
2014-07-31,43.78,82.79,12.69,46.57,35.81,37.53,34.53,56.22,61.14
2014-08-01,43.82,82.12,12.58,46.52,35.62,37.82,34.66,56.26,60.92
2014-08-04,44.34,83.5,12.68,46.68,35.87,37.94,34.48,56.5,61.51
2014-08-05,43.88,81.67,12.55,46.41,35.53,37.78,34.06,55.96,61.08
2014-08-06,44.2,81.91,12.6,46.17,35.42,38.1,33.63,55.93,60.95
2014-08-07,43.82,81.4,12.55,46.22,35.28,37.78,34.01,55.21,60.64
2014-08-08,44.27,82.76,12.67,46.87,35.51,38.17,34.69,55.87,61.58
2014-08-11,44.23,82.77,12.68,47.06,35.68,38.44,34.56,55.84,61.85
2014-08-12,44.37,82.16,12.71,46.95,35.66,38.41,34.54,55.79,61.7
2014-08-13,44.62,82.43,12.77,47.41,36.01,38.52,34.7,56.47,61.92
2014-08-14,44.62,81.96,12.85,47.62,36.07,38.68,35.0,57.13,62.4
2014-08-15,44.75,82.56,12.79,47.52,36.07,38.73,35.13,57.19,62.28
2014-08-18,45.19,82.79,12.93,48.24,36.41,38.96,35.04,57.63,62.86
2014-08-19,45.33,83.42,12.95,48.36,36.64,39.06,35.48,58.01,63.33
2014-08-20,45.39,83.6,12.98,48.87,36.64,39.04,35.56,58.0,63.63
2014-08-21,45.33,83.67,13.14,48.82,36.82,39.11,35.64,58.08,63.57
2014-08-22,45.15,83.11,13.09,48.65,36.83,39.01,35.53,58.14,63.69
2014-08-25,45.32,83.85,13.2,48.84,36.86,39.23,35.78,58.58,63.88
2014-08-26,45.36,84.28,13.23,48.68,36.88,39.2,35.35,58.79,63.89
2014-08-27,45.36,84.11,13.2,48.65,36.87,39.22,35.74,58.75,63.95
2014-08-28,45.4,84.12,13.16,48.58,36.82,39.24,36.0,58.73,63.87
2014-08-29,45.47,84.6,13.23,48.53,36.98,39.26,36.23,58.94,63.86
2014-09-02,45.32,83.52,13.28,48.7,36.99,39.28,35.9,58.91,63.98
2014-09-03,45.39,83.75,13.26,48.63,36.79,39.31,36.08,59.18,63.81
2014-09-04,45.39,82.62,13.27,48.65,36.77,39.43,36.06,58.89,64.05
2014-09-05,45.59,83.17,13.28,48.81,36.99,39.65,36.51,59.23,64.27
2014-09-08,45.41,81.88,13.29,48.77,37.05,39.36,36.3,59.24,64.0
2014-09-09,45.04,81.52,13.15,48.62,36.78,39.26,35.88,59.08,63.36
2014-09-10,45.04,81.32,13.22,48.65,37.0,39.45,35.72,59.49,63.58
2014-09-11,44.98,81.37,13.26,48.67,37.08,39.47,36.02,59.33,63.61
2014-09-12,44.77,80.16,13.24,48.51,36.93,39.19,35.38,58.89,63.42
2014-09-15,44.83,80.72,13.24,48.49,36.71,39.38,35.48,58.74,63.16
2014-09-16,45.04,81.7,13.29,48.76,36.98,39.68,35.94,59.54,63.49
2014-09-17,45.31,81.25,13.35,48.95,37.06,39.59,35.87,59.59,63.46
2014-09-18,45.61,80.83,13.48,49.18,37.28,39.67,35.61,60.03,63.74
2014-09-19,45.6,80.77,13.45,49.13,37.2,39.77,35.93,60.1,63.76
2014-09-22,45.58,79.58,13.36,48.58,36.95,39.7,35.66,59.77,62.87
2014-09-23,45.35,79.35,13.26,48.19,36.87,39.35,35.56,59.42,62.33
2014-09-24,45.82,79.42,13.34,48.44,37.11,39.86,35.43,60.46,63.04
2014-09-25,45.12,78.2,13.12,47.68,36.29,39.34,35.22,59.47,62.12
2014-09-26,45.56,79.21,13.24,48.12,36.69,39.49,35.27,59.65,62.76
2014-09-29,45.37,79.03,13.2,48.05,36.68,39.48,35.5,59.52,62.43
2014-09-30,44.83,78.04,13.17,47.98,36.79,39.49,35.55,59.2,62.09
2014-10-01,43.77,76.44,13.01,47.08,36.22,39.25,35.75,58.58,61.26
2014-10-02,43.67,76.05,13.05,47.02,36.2,39.32,35.7,58.46,61.54
2014-10-03,43.79,75.93,13.24,47.66,36.5,39.78,35.93,59.66,62.33
2014-10-06,43.78,76.01,13.2,47.52,36.51,39.8,35.93,59.38,62.0
2014-10-07,43.01,75.02,12.97,46.36,35.93,39.56,35.88,58.44,61.07
2014-10-08,43.58,75.76,13.22,47.19,36.62,40.14,36.69,59.93,62.03
2014-10-09,42.51,72.97,12.94,46.1,36.01,39.74,36.09,58.69,60.63
2014-10-10,41.86,71.95,12.84,45.42,35.09,39.93,36.26,58.33,60.1
2014-10-13,40.78,69.73,12.72,44.72,34.7,39.38,36.23,56.95,58.88
2014-10-14,40.91,68.85,12.78,45.34,34.75,39.36,36.56,56.52,59.3
2014-10-15,41.19,69.37,12.53,45.23,34.51,38.89,36.07,56.06,58.81
2014-10-16,41.6,70.61,12.53,45.57,34.31,38.6,36.11,55.77,58.88
2014-10-17,42.15,71.22,12.69,46.47,34.72,39.07,36.32,56.66,59.53
2014-10-20,42.79,71.84,12.76,46.61,34.97,39.63,36.83,57.34,60.36
2014-10-21,43.71,74.02,13.0,47.64,35.65,39.8,36.95,58.86,61.53
2014-10-22,43.36,72.62,12.88,47.02,35.48,39.89,37.18,58.57,61.0
2014-10-23,43.32,73.97,13.01,48.06,35.88,39.86,37.25,59.57,61.83
2014-10-24,43.65,73.71,13.13,48.48,36.19,40.19,37.61,60.4,61.77
2014-10-27,42.73,72.16,13.15,48.47,36.23,40.29,37.53,60.47,61.89
2014-10-28,43.16,73.81,13.29,49.32,36.73,40.45,37.79,60.91,62.56
2014-10-29,42.63,74.05,13.33,49.15,36.69,40.38,37.57,60.94,62.38
2014-10-30,42.95,73.78,13.4,49.35,36.81,40.63,38.4,62.06,62.79
2014-10-31,43.76,75.28,13.55,49.84,37.38,40.89,38.41,62.31,63.4
2014-11-03,43.45,74.09,13.61,49.77,37.54,41.05,38.66,62.38,63.4
2014-11-04,43.0,72.57,13.61,49.75,37.53,41.27,38.46,62.39,62.64
2014-11-05,43.41,73.84,13.7,50.05,37.63,41.56,39.33,62.33,62.89
2014-11-06,43.77,74.77,13.73,50.58,37.61,41.65,38.66,62.71,63.42
2014-11-07,43.97,75.6,13.73,50.65,37.66,41.8,39.06,62.09,63.32
2014-11-10,44.09,74.92,13.8,50.9,37.76,41.98,39.26,62.72,63.28
2014-11-11,44.31,75.14,13.76,50.84,37.78,41.9,39.12,62.95,63.55
2014-11-12,44.42,74.48,13.73,50.91,37.9,41.9,38.43,62.86,63.85
2014-11-13,44.43,73.49,13.73,50.77,38.1,42.05,38.12,62.81,64.25
2014-11-14,44.56,74.24,13.68,50.83,38.37,41.81,37.96,62.29,64.5
2014-11-17,44.55,73.85,13.68,50.76,38.3,42.09,38.46,62.6,64.43
2014-11-18,45.09,73.91,13.73,51.14,38.42,42.25,38.57,63.61,64.55
2014-11-19,45.02,74.3,13.7,50.98,38.18,42.43,38.53,63.25,64.82
2014-11-20,45.26,75.23,13.7,51.12,38.37,42.24,38.45,62.99,65.1
2014-11-21,45.81,76.21,13.76,51.62,38.42,42.42,38.6,63.28,65.25
2014-11-24,45.6,75.63,13.86,51.75,38.63,42.39,38.28,63.61,65.86
2014-11-25,45.44,74.4,13.84,51.91,38.65,42.43,38.28,63.69,66.06
2014-11-26,45.47,73.46,13.86,51.81,39.0,42.62,38.45,64.08,66.05
2014-11-28,44.44,68.74,13.87,51.37,39.18,43.16,38.85,64.48,66.86
2014-12-01,43.98,68.98,13.78,50.71,38.74,42.88,38.93,64.32,66.12
2014-12-02,44.24,69.73,13.91,51.15,38.75,43.03,39.19,65.03,66.37
2014-12-03,44.9,70.58,13.97,51.83,38.89,42.72,39.08,65.13,66.48
2014-12-04,45.03,69.97,13.99,51.57,38.89,42.69,39.05,65.05,66.45
2014-12-05,44.99,69.13,14.11,51.69,38.84,42.77,38.74,65.57,66.59
2014-12-08,44.28,66.33,14.18,51.12,38.44,42.68,39.06,65.8,66.05
2014-12-09,44.4,67.06,14.15,51.13,38.43,42.54,39.25,65.52,65.93
2014-12-10,43.49,64.99,13.96,50.15,37.85,42.14,38.76,64.51,65.06
2014-12-11,43.52,64.95,14.0,50.4,38.02,42.49,39.15,64.7,65.59
2014-12-12,42.31,63.74,13.73,49.49,37.46,41.95,38.78,63.71,65.17
2014-12-15,42.08,63.17,13.6,49.32,37.23,41.67,38.45,63.12,64.78
2014-12-16,41.76,63.73,13.47,49.37,36.73,41.51,38.41,62.39,63.78
2014-12-17,42.9,66.38,13.78,49.83,37.42,42.11,39.1,63.56,65.0
2014-12-18,43.87,67.65,14.09,51.08,38.49,42.92,39.87,65.3,66.07
2014-12-19,44.41,69.81,14.1,51.37,38.53,42.87,39.93,65.46,66.25
2014-12-22,44.44,69.1,14.2,51.86,38.99,43.29,40.04,64.84,66.9
2014-12-23,44.79,69.94,14.28,52.05,39.1,43.59,40.14,63.35,67.27
2014-12-24,44.63,69.43,14.26,52.11,39.06,43.54,40.88,63.81,67.16
2014-12-26,44.79,69.42,14.26,52.11,39.23,43.61,41.37,64.27,67.53
2014-12-29,44.79,69.67,14.31,52.19,39.03,43.48,41.85,64.49,68.04
2014-12-30,44.63,69.11,14.29,51.88,38.75,43.29,40.98,64.21,67.72
2014-12-31,44.2,68.59,14.13,51.36,38.33,42.76,40.24,63.57,67.45
2015-01-02,44.26,68.91,14.13,51.3,38.25,42.63,40.43,63.8,66.96
2015-01-05,43.13,66.06,13.84,50.1,37.67,42.34,39.93,63.48,65.68
2015-01-06,42.75,65.09,13.62,49.48,37.22,42.28,39.96,63.27,65.03
2015-01-07,43.23,65.23,13.77,49.85,37.53,43.01,40.35,64.75,66.06
2015-01-08,44.26,66.69,13.97,50.85,38.36,43.66,40.63,65.86,67.05
2015-01-09,44.03,66.17,13.78,50.31,38.23,43.31,40.38,65.27,66.27
2015-01-12,43.93,64.26,13.67,49.96,37.79,43.17,40.28,65.3,65.92
2015-01-13,43.44,63.75,13.62,49.86,37.76,43.16,40.39,65.01,65.92
2015-01-14,42.93,63.95,13.43,49.59,37.55,43.03,40.74,64.91,65.12
2015-01-15,42.85,63.13,13.26,49.36,37.07,43.1,41.07,64.21,64.28
2015-01-16,43.53,65.19,13.42,49.68,37.43,43.45,41.43,65.42,65.13
2015-01-20,43.6,65.27,13.37,50.04,37.74,43.62,41.53,65.42,64.76
2015-01-21,44.03,66.59,13.4,50.44,37.81,43.83,41.94,65.55,65.18
2015-01-22,44.59,66.9,13.73,51.25,38.43,44.28,41.76,66.33,66.4
2015-01-23,43.9,66.43,13.58,50.83,38.42,43.78,41.88,65.95,66.31
2015-01-26,44.09,67.38,13.65,50.89,38.26,43.78,41.85,66.3,66.66
2015-01-27,43.79,67.34,13.5,50.22,37.16,43.28,41.91,65.82,66.12
2015-01-28,42.99,64.68,13.26,49.78,37.09,42.78,41.55,64.87,65.26
2015-01-29,43.56,64.9,13.37,50.35,37.45,43.12,42.11,65.42,66.15
2015-01-30,43.39,65.46,13.15,49.54,36.98,42.34,41.18,64.4,65.43
2015-02-02,43.78,67.47,13.36,50.27,37.36,42.85,41.36,64.76,66.02
2015-02-03,44.74,69.31,13.58,51.09,37.79,43.23,41.51,65.2,67.42
2015-02-04,44.45,68.17,13.55,50.7,37.86,43.24,41.01,64.38,67.87
2015-02-05,45.52,69.15,13.69,51.13,38.22,43.46,41.38,65.47,68.29
2015-02-06,45.41,69.16,13.8,51.02,38.1,43.27,39.68,64.87,68.19
2015-02-09,45.36,69.23,13.73,50.88,38.04,42.94,39.33,64.11,67.93
2015-02-10,45.7,69.2,13.84,51.16,38.61,43.45,40.14,65.19,68.76
2015-02-11,45.62,68.71,13.84,51.18,38.75,43.65,39.27,65.25,68.78
2015-02-12,46.41,69.61,13.97,51.66,39.28,43.85,39.09,65.49,69.59
2015-02-13,46.8,71.09,13.96,51.9,39.53,43.65,38.49,65.75,70.01
2015-02-17,46.85,71.3,14.01,51.97,39.55,43.66,38.46,66.22,69.85
2015-02-18,46.98,70.46,13.92,52.26,39.59,43.9,39.37,66.3,69.82
2015-02-19,47.11,70.13,13.86,52.35,39.73,43.61,38.93,66.41,70.03
2015-02-20,47.24,69.79,13.97,52.8,39.93,43.74,38.94,67.1,70.53
2015-02-23,47.19,69.5,13.93,52.57,39.96,43.86,39.2,67.41,70.46
2015-02-24,47.39,69.69,14.0,52.78,40.08,44.01,39.49,67.33,70.8
2015-02-25,47.25,70.07,14.0,52.67,39.83,43.86,38.84,67.3,71.34
2015-02-26,46.95,68.77,13.97,52.43,40.08,43.92,38.59,67.49,71.11
